File1,File2,gt,pred
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep2_RGB_GH1Test2_14dat_AMARE_Control_Angle_180_2022-02-10_09-49-01-347_Visible.jpg',)",70.0,99.85589599609375
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep3_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-46-32-237_Visible.jpg',)",70.0,99.82881927490234
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep3_RGB_GH1Test2_14dat_AMARE_Control_Angle_60_2022-02-10_09-42-22-413_Visible.jpg',)",70.0,99.82672882080078
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep3_RGB_GH1Test2_14dat_AMARE_Control_Angle_120_2022-02-10_09-42-34-390_Visible.jpg',)",70.0,99.97144317626953
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep4_RGB_GH1Test2_14dat_AMARE_Control_Angle_60_2022-02-10_09-48-37-220_Visible.jpg',)",70.0,99.68641662597656
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep4_RGB_GH1Test2_14dat_AMARE_Control_Angle_240_2022-02-10_09-49-13-495_Visible.jpg',)",70.0,99.92617797851562
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep1_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-42-07-470_Visible.jpg',)",75.0,99.99380493164062
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep1_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-46-32-237_Visible.jpg',)",75.0,99.97621154785156
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep4_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-46-32-237_Visible.jpg',)",75.0,99.91873168945312
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep2_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-48-22-432_Visible.jpg',)",70.0,99.90020751953125
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep4_RGB_GH1Test2_14dat_AMARE_Control_Angle_0_2022-02-10_09-48-25-306_Visible.jpg',)",75.0,99.91644287109375
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep4_RGB_GH1Test2_14dat_AMARE_Control_Angle_180_2022-02-10_09-47-11-266_Visible.jpg',)",75.0,99.77210998535156
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep3_RGB_GH1Test2_14dat_AMARE_Control_Angle_120_2022-02-10_09-46-59-176_Visible.jpg',)",75.0,99.94554901123047
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep4_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-46-32-237_Visible.jpg',)",70.0,99.91867065429688
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep1_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-42-07-470_Visible.jpg',)",70.0,99.9324951171875
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep3_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-42-07-470_Visible.jpg',)",70.0,99.265869140625
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep1_RGB_GH1Test2_14dat_AMARE_Control_Angle_180_2022-02-10_09-44-35-841_Visible.jpg',)",70.0,99.88057708740234
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep3_RGB_GH1Test2_14dat_AMARE_Control_Angle_60_2022-02-10_09-46-47-099_Visible.jpg',)",70.0,99.97612762451172
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep4_RGB_GH1Test2_14dat_AMARE_Control_Angle_0_2022-02-10_09-46-35-148_Visible.jpg',)",70.0,99.86764526367188
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep1_RGB_GH1Test2_14dat_AMARE_Control_Angle_120_2022-02-10_09-42-34-390_Visible.jpg',)",75.0,99.95806884765625
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Bottom_Angle_180_2022-02-10_09-21-36-981_Visible.jpg',)","('rep1_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-43-57-062_Visible.jpg',)",70.0,99.65672302246094
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep4_RGB_GH1Test2_14dat_AMARE_Control_Angle_0_2022-02-10_09-42-10-411_Visible.jpg',)",100.0,100.0
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep3_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-43-57-062_Visible.jpg',)",100.0,100.0
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep2_RGB_GH1Test2_14dat_AMARE_Control_Angle_240_2022-02-10_09-49-13-495_Visible.jpg',)",100.0,100.0
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep3_RGB_GH1Test2_14dat_AMARE_Control_Angle_120_2022-02-10_09-44-23-954_Visible.jpg',)",100.0,100.0
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep3_RGB_GH1Test2_14dat_AMARE_Control_Angle_60_2022-02-10_09-42-22-413_Visible.jpg',)",100.0,100.0
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep1_RGB_GH1Test2_14dat_AMARE_Control_Angle_0_2022-02-10_09-43-59-975_Visible.jpg',)",100.0,100.0
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep3_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-48-22-432_Visible.jpg',)",100.0,100.0
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep3_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-46-32-237_Visible.jpg',)",100.0,100.0
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep1_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-43-57-062_Visible.jpg',)",100.0,100.0
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep1_RGB_GH1Test2_14dat_AMARE_Control_Top_0_2022-02-10_09-43-57-062_Visible.jpg',)",100.0,100.0
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep2_RGB_GH1Test2_14dat_AMARE_Control_Angle_180_2022-02-10_09-47-11-266_Visible.jpg',)",100.0,100.0
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep2_RGB_GH1Test2_14dat_AMARE_Control_Angle_0_2022-02-10_09-48-25-306_Visible.jpg',)",100.0,100.0
"('rep1_RGB_GH1Test2_14dat_AMARE_Atrazine_Top_Angle_180_2022-02-10_09-19-28-714_Visible.jpg',)","('rep1_RGB_GH1Test2_14dat_AMARE_Control_Angle_240_2022-02-10_09-44-47-763_Visible.jpg',)",100.0,100.0
